"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","Environment2","syllabicity","Environment","Environment4","TypeOfL","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical"
"1735",7494,"tranquilly","participant_12A_Experiment_2",920,"participant_12_A_216.TextGrid","N","N","Accented","Sonia",216,0.679268650221031,3,9,0.0662956484180974,"I","V",0.0573557885160143,"i","V",0.157163013353489,0.0585212973442983,0.0390253032429904,3.7360000000001,"NoGlottalStop",0,13.2495441929661,0.223458661771587,0.455809988449444,0.26828315549404,0.679268650221031,0.223458661771587,"ly",21,36,NA,"tranquil",21,303,3,"unstressed",NA,"transparent","word",1,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","accented","Experiment_2",3.04452243772342,5.71373280550937,3.04452243772342,0.0693069306930693,-2.66921036778595,"tranquil","unstressed","none",0.223458661771587,"no","l","ll",1,"word","Vl#l","no","l#l","Vl#l-none","approximant",66.2956484180974,"Pause","Pause",1.60599571734471,"MidFreq"
"1736",7495,"trashily","participant_5A_Experiment_2",3202,"participant_5_A_185.TextGrid","N","N","Unaccented","Mandy",185,0.637064901943706,3,7,0.0361480506180962,"@","V",0.0560232426303857,"i","V",0.178803505762032,0.0948594435520684,0.101941867656153,5.60000000000014,"NoGlottalStop",0,10.9878914670119,0.214951556380128,0.422113345563578,0.366090102933192,0.637064901943706,0.214951556380128,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,731.92,833.23,27,"male","British English","no","Taunton. Somerset. UK (South West)","None","no","Psychological and Behavioural Sciences (1st Year)","University of Cambridge","no","no","no","no","no","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.214951556380128,"no","L","l",1,"word","V#l","no","#l","V#l-none","tap",36.1480506180962,"Pause","Pause",1.07142857142854,"LowFreq"
"1737",7496,"trashily","participant_5B_Experiment_2",3478,"participant_5_B_309.TextGrid","N","N","Accented","Mandy",309,0.729704375577391,3,7,0.05180113704026,"@","V",0.0736710506424791,"e","V",0.149776254410147,0.100210982943902,0.273495422860502,3.39199999999983,"NoGlottalStop",0,9.59292589476543,0.201577391450407,0.528126984126984,0.341174141973173,0.729704375577391,0.201577391450407,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.201577391450407,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",51.80113704026,"Pause","Pause",3.24292452830205,"LowFreq"
"1738",7497,"trashily","participant_3B_Experiment_2",2560,"participant_3_B_175.TextGrid","N","N","Unaccented","Sonia",175,0.525631681243926,3,7,0.0425459355459354,"@","V",0.0463007299105382,"i","V",0.111238428993531,0,0.0198776905923426,4.60799999999995,"NoGlottalStop",0,13.3173099144904,0.153784364539467,0.37184731670446,0.216993927514509,0.525631681243926,0.153784364539467,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",3,764.26,1073.05,65,"male","British English","no","Aberdeen. Scotland","French. basic","yes. Scottish higher (roughly equivalent to A-level)","Chemistry. PhD  completed","Aberdeen University","no","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.153784364539467,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",42.5459355459354,"No Pause","Pause",2.3871527777778,"LowFreq"
"1739",7498,"trashily","participant_7A_Experiment_2",4172,"participant_7_A_88.TextGrid","N","N","Unaccented","Viktoria",88,0.455782721497007,2,6,0.0296162909608289,"S","C",0.1281173739337,"i","V",0.0939668840509178,0.0609659863945579,0.050078200649629,2.47199999999998,"NoGlottalStop",0,13.1641673038705,0.123583175011747,0.332199546485261,0.20408217255156,0.455782721497007,0.123583175011747,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,622.76,704.26,23,"male","British English","no","Oxford. England","None","no","Life Sciences. Year 3","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.251700548945447,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",29.6162909608289,"Pause","Pause",2.42718446601944,"LowFreq"
"1740",7499,"trashily","participant_10B_Experiment_2",295,"participant_10_B_215.TextGrid","N","N","Accented","Sonia",215,0.500289193985802,3,7,0.0535575832698556,"@","V",0.0318077577079436,"i","V",0.0824401101500203,0,0,5.40851096645952,"NoGlottalStop",0,13.9919072491473,0.135997693419876,0.364291500565926,0.207940241246812,0.500289193985802,0.135997693419876,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",3,627.46,777.21,19,"female","British English","no","North-West London","German (proficient). French (proficient). Spanish (basic/medium proficient)","no","MML (French and German)- Second Year","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.135997693419876,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",53.5575832698556,"No Pause","No Pause",2.03383150523604,"LowFreq"
"1741",7500,"trashily","participant_8B_Experiment_2",4657,"participant_8_B_174.TextGrid","N","N","Accented","Mandy",174,0.485509006915395,2,6,0.0290277257440819,"S","C",0.181207389502528,"i","V",0.0835750544984499,0.0988102860191695,0.0253466340422865,6.2800000000002,"NoGlottalStop",0,12.3581641422474,0.112602780242532,0.372906226672864,0.372906226672864,0.485509006915395,0.112602780242532,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.112602780242532,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",29.0277257440819,"Pause","Pause",1.75159235668784,"LowFreq"
"1742",7501,"trashily","participant_1A_Experiment_2",1469,"participant_1_A_103.TextGrid","N","N","Accented","Viktoria",103,0.664341763462755,3,8,0.0455241782349791,"@","V",0.0656695011337867,"i","V",0.186026842173185,0.0994295318727056,0.413957671957672,11.76,"NoGlottalStop",0,12.0419947081176,0.231551020408164,0.432790743054591,0.253385689331274,0.664341763462755,0.231551020408164,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",2,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.231551020408164,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",45.5241782349791,"Pause","Pause",0.510204081632653,"LowFreq"
"1743",7502,"trashily","participant_10A_Experiment_2",119,"participant_10_A_263.TextGrid","N","N","Accented","Viktoria",263,0.694130007558579,2,5,0.0665272452415313,"@","V",0.0494098295884009,"i","V",0.220523809523809,0.0386918259367239,0.142916170085605,5.28400000000011,"NoGlottalStop",0,7.20326155843081,0.287051054765341,0.407078952793238,0.176000962000962,0.694130007558579,0.287051054765341,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,690.83,785.84,25,"female","British English","no","Surrey. England","None","no","English Language & Linguistics - Second Year","Anglia Ruskin University","Yes - one year","Yes","Yes","Yes","Yes","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.231077990792277,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",66.5272452415313,"Pause","Pause",1.1355034065102,"LowFreq"
"1744",7503,"trashily","participant_1B_Experiment_2",1878,"participant_1_B_94.TextGrid","N","N","Unaccented","Sonia",94,0.502457581798152,3,7,0.0798538048759876,"@","V",0.0311734912755322,"i","V",0.104317390939199,0.113256535947712,0.058734972459324,5.36000000000013,"NoGlottalStop",0,13.9315242790227,0.184171195815187,0.318286385982965,0.145819701443796,0.502457581798152,0.184171195815187,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,652.27,805.45,21,"female","British English","no","Cambridge (0-3). Bristol (3-5). Felixstowe (5-7). Bradford (7-16). Abingdon (16 onwards)","Basic French","no","3rd year Materials Science","Cambridge","no","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.184171195815187,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",79.8538048759876,"Pause","Pause",2.0522388059701,"LowFreq"
"1745",7504,"trashily","participant_9B_Experiment_2",5120,"participant_9_B_247.TextGrid","N","N","Accented","Viktoria",247,0.599371558147068,2,6,0.0822811386459348,"S","C",0.17046497271996,"i","V",0.07752773728539,0.82172335600907,0.302680596047943,13.3719999999998,"NoGlottalStop",0,10.0104850129171,0.159808875931325,0.439562682215743,0.269097709495783,0.599371558147068,0.159808875931325,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.330273848651285,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",82.2811386459348,"Pause","Pause",0.822614418187269,"LowFreq"
"1746",7505,"trashily","participant_12A_Experiment_2",937,"participant_12_A_238.TextGrid","N","N","Unaccented","Sonia",238,0.55946913857171,3,7,0.0366885693671408,"@","V",0.0261534326374226,"i","V",0.120541804001518,0,0.0362276135298045,5.51199999999994,"NoGlottalStop",0,12.5118608291256,0.157230373368659,0.402238765203051,0.242709926785964,0.55946913857171,0.157230373368659,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.157230373368659,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",36.6885693671408,"No Pause","Pause",1.99564586357041,"LowFreq"
"1747",7506,"trashily","participant_4A_Experiment_2",2789,"participant_4_A_209.TextGrid","N","N","Accented","Sonia",209,0.559370202401948,3,7,0.0704355594031274,"@","V",0.0183833393006325,"i","V",0.155440948444976,0,0.0610424378678345,3.15599999999972,"NoGlottalStop",0,12.5140738100489,0.225876507848104,0.333493694553845,0.184414733414733,0.559370202401948,0.225876507848104,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",3,871.8,996.91,19,"female","British English","no","Wells-next-the-sea. Norfolk. UK","None","no","2nd Year Meida Studies","Anglia Ruskin University ","no","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.225876507848104,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",70.4355594031274,"No Pause","Pause",3.48542458808649,"LowFreq"
"1748",7507,"trashily","participant_13A_Experiment_2",1305,"participant_13_A_169.TextGrid","N","N","Accented","Sonia",169,0.459829728993046,2,6,0.0556654015467379,"S","C",0.117308438526926,"i","V",0.0985519369037937,0,0.0477202621090362,5.59199999999987,"NoGlottalStop",0,13.04830814906,0.154217338450532,0.305612390542515,0.188303952015589,0.459829728993046,0.154217338450532,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.271525776977458,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",55.6654015467379,"No Pause","Pause",1.96709585121607,"LowFreq"
"1749",7508,"trashily","participant_2A_Experiment_2",1989,"participant_2_A_254.TextGrid","N","N","Accented","Mandy",254,0.547450646925437,3,6,0.0663503746926928,"@","V",0.0311350168998414,"i","V",0.111453350570998,0.0525793650793649,0.0413267529233918,5.17599999999993,"NoGlottalStop",0,10.9598920627766,0.17780372526369,0.369646921661746,0.338511904761905,0.547450646925437,0.17780372526369,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.17780372526369,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",66.3503746926928,"Pause","Pause",2.12519319938179,"LowFreq"
"1750",7509,"trashily","participant_12B_Experiment_2",1186,"participant_12_B_300.TextGrid","N","N","Unaccented","Viktoria",300,0.525711100313141,3,7,0.051113067449202,"@","V",0.0278267711124853,"i","V",0.121007869814592,0.211160511823777,0.132895101095994,3.28400000000011,"NoGlottalStop",0,13.3152980711848,0.172120937263794,0.353590163049347,0.194373367514937,0.525711100313141,0.172120937263794,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",3,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.172120937263794,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",51.113067449202,"Pause","Pause",1.82704019488423,"LowFreq"
"1751",7510,"trashily","participant_9A_Experiment_2",4999,"participant_9_A_71.TextGrid","N","N","Unaccented","Simon",71,0.523268480725624,3,7,0.0573068320298642,"@","V",0.0229271062557483,"i","V",0.17485485677264,0.178917748917748,0.0773380952380958,7.13599999999997,"NoGlottalStop",0,13.3774539416038,0.232161688802504,0.291106791923119,0.151774571897725,0.523268480725624,0.232161688802504,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,677.58,776.81,20,"female","British English ","no","Maidenhead. Berksire. Uk","None ","no","English Langaueg and Linguistics - Year 2","Anglia Ruskin ","Yes two years ","Yes ","Yes","Yes","Yes","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.232161688802504,"no","L","l",1,"word","V#l","no","#l","V#l-none","tap",57.3068320298642,"Pause","Pause",0.840807174887896,"LowFreq"
"1752",7511,"trashily","participant_4B_Experiment_2",3087,"participant_4_B_329.TextGrid","N","N","Accented","Sonia",329,0.511757456828885,2,6,0.0740752032520327,"S","C",0.17245648946864,"i","V",0.109547899835356,0.103803133374562,0.026961015175301,4.38000000000011,"NoGlottalStop",0,11.7243040036566,0.183623103087389,0.328134353741496,0.328134353741496,0.511757456828885,0.183623103087389,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",2,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.183623103087389,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",74.0752032520327,"Pause","Pause",1.3698630136986,"LowFreq"
"1753",7512,"trashily","participant_3A_Experiment_2",2369,"participant_3_A_194.TextGrid","N","N","Unaccented","Viktoria",194,0.622375258905871,3,7,0.0646376779471176,"@","V",0.0420451065443599,"i","V",0.212161184842288,0.0887724180581324,0,3.58000000000004,"NoGlottalStop",0,11.2472337224746,0.276798862789405,0.345576396116466,0.187794475365904,0.622375258905871,0.276798862789405,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",3,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.276798862789405,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",64.6376779471176,"Pause","No Pause",1.67597765363127,"LowFreq"
"1754",7513,"trashily","participant_6A_Experiment_2",3555,"participant_6_A_100.TextGrid","N","N","Unaccented","Mandy",100,0.489526550546959,2,5,0.0433939119081979,"S","C",0.162509097780526,"i","V",0.0773259438973724,0.066047340309324,0.0297436866484486,7.89200000000005,"NoGlottalStop",0,10.2139505904499,0.12071985580557,0.368806694741389,0.368806694741389,0.489526550546959,0.12071985580557,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",2,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.12071985580557,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",43.3939119081979,"Pause","Pause",1.39381652306132,"LowFreq"
"1755",7514,"trashily","participant_2B_Experiment_2",2205,"participant_2_B_269.TextGrid","N","N","Accented","Sonia",269,0.584175623582766,3,7,0.0436449147560258,"@","V",0.0512769799277737,"i","V",0.15608813303099,0,0.0532575086315934,2.75999999999999,"NoGlottalStop",0,11.9826978692962,0.199733047787016,0.38444257579575,0.182714276715977,0.584175623582766,0.199733047787016,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",4,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.199733047787016,"no","L","l",1,"word","V#l","no","#l","V#l-none","tap",43.6449147560258,"No Pause","Pause",2.17391304347827,"LowFreq"
"1756",7515,"trashily","participant_6B_Experiment_2",3941,"participant_6_B_47.TextGrid","N","N","Accented","Viktoria",47,0.639137229307499,3,7,0.0961941385085932,"@","V",0.0428289641795785,"i","V",0.129387050488746,0.230649942704163,0.563428168350905,7.38800000000003,"NoGlottalStop",0,10.9522645200694,0.225581188997339,0.413556040310161,0.252248787061914,0.639137229307499,0.225581188997339,"ly",1,1,1,"trashy",1,22,NA,"unstressed",NA,"transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",0,3.09104245335832,0,0.0454545454545455,-3.09104245335832,"trash","unstressed","none",0.225581188997339,"no","l","l",1,"word","V#l","no","#l","V#l-none","approximant",96.1941385085932,"Pause","Pause",0.812127774769894,"LowFreq"
"1777",7536,"truly","participant_5A_Experiment_2",3290,"participant_5_A_328.TextGrid","N","N","Unaccented","Viktoria",328,0.37419527686172,2,5,0.0519797422798622,"U@","V",0.100588702932606,"i","V",0.0892332334362917,0.103059178558641,0.0535419555576131,4.53600000000006,"NoGlottalStop",0,13.3620072437411,0.141212975716154,0.232982301145567,0.232982301145567,0.37419527686172,0.141212975716154,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,731.92,833.23,27,"male","British English","no","Taunton. Somerset. UK (South West)","None","no","Psychological and Behavioural Sciences (1st Year)","University of Cambridge","no","no","no","no","no","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.141212975716154,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",51.9797422798622,"Pause","Pause",1.32275132275131,"HighFreq"
"1778",7537,"truly","participant_1A_Experiment_2",1514,"participant_1_A_165.TextGrid","N","N","Unaccented","Viktoria",165,0.629708413279841,2,4,0.0620462916897351,"U","V",0.207342657148901,"i","V",0.22099021537797,0.0781076972913706,0.405355253212397,6.40800000000013,"NoGlottalStop",0,6.35214635162006,0.283036507067705,0.346671906212136,0.346671906212136,0.629708413279841,0.283036507067705,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.283036507067705,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",62.0462916897351,"Pause","Pause",0.936329588014962,"HighFreq"
"1779",7538,"truly","participant_10B_Experiment_2",378,"participant_10_B_333.TextGrid","N","N","Accented","Mandy",333,0.447564272462232,2,4,0.0414096265286743,"u","V",0.11902615808228,"i","V",0.141881079364073,0.0422891696361083,0,2.96000000000004,"NoGlottalStop",0,8.93726386602395,0.183290705892747,0.264273566569485,0.264273566569485,0.447564272462232,0.183290705892747,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,627.46,777.21,19,"female","British English","no","North-West London","German (proficient). French (proficient). Spanish (basic/medium proficient)","no","MML (French and German)- Second Year","University of Cambridge","no","no","no","no","no","accented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.183290705892747,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",41.4096265286743,"Pause","No Pause",2.027027027027,"HighFreq"
"1780",7539,"truly","participant_9B_Experiment_2",5165,"participant_9_B_305.TextGrid","N","N","Unaccented","Viktoria",305,0.504795918367347,2,5,0.0648285455324564,"U","V",0.134677464628095,"i","V",0.129674833376863,0.318369614512472,0.245045351473923,6.18408340337783,"NoGlottalStop",0,9.90499292500506,0.19450337890932,0.310292539458027,0.310292539458027,0.504795918367347,0.19450337890932,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.19450337890932,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",64.8285455324564,"Pause","Pause",1.77875996853336,"HighFreq"
"1781",7540,"truly","participant_6A_Experiment_2",3597,"participant_6_A_167.TextGrid","N","N","Accented","Simon",167,0.371662183188088,2,4,0.0612420476520654,"Y","V",0.122088921282799,"i","V",0.0747706555190604,0.0770068805872439,0.0290952765286905,8.82399999999984,"NoGlottalStop",0,10.7624616679812,0.136012703171126,0.235649480016963,0.235649480016963,0.371662183188088,0.136012703171126,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.136012703171126,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",61.2420476520654,"Pause","Pause",1.24660018132369,"HighFreq"
"1782",7541,"truly","participant_4A_Experiment_2",2846,"participant_4_A_286.TextGrid","N","N","Accented","Sonia",286,0.486487702773417,2,4,0.0640359932332721,"u","V",0.153984909363356,"i","V",0.131863148189679,0,0.0710169549455264,2.18803185372599,"NoGlottalStop",0,8.2222016655229,0.195899141422951,0.290588561350466,0.290588561350466,0.486487702773417,0.195899141422951,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",3,871.8,996.91,19,"female","British English","no","Wells-next-the-sea. Norfolk. UK","None","no","2nd Year Meida Studies","Anglia Ruskin University ","no","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.195899141422951,"no","l","l",3,"word","V#l","no","#l","V#l-none","approximant",64.0359932332721,"No Pause","Pause",5.02734911343642,"HighFreq"
"1784",7543,"truly","participant_3A_Experiment_2",2380,"participant_3_A_211.TextGrid","N","N","Accented","Viktoria",211,0.33045704207609,2,4,0.047099068675089,"U","V",0.105439225834634,"i","V",0.0872775510204078,0.0413880468366683,0.0438853823405436,4.7879999999999,"NoGlottalStop",0,12.1044477517262,0.134376619695497,0.196080422380593,0.196080422380593,0.33045704207609,0.134376619695497,"ly",3121,22372,3879,"true",3121,17886,2,"unstressed",NA,"transparent","word",2,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",8.04590874227078,9.79177356290613,8.04590874227078,0.174494017667449,-1.74586482063535,"WAHR","primary","none",0.134376619695497,"no","L","l",3,"word","V#l","no","#l","V#l-none","tap",47.099068675089,"Pause","Pause",2.29741019214708,"HighFreq"
